Date,Close/Last,Volume,Open,High,Low
05/08/2017,$934.3,1328885,$926.12,$936.925,$925.26
05/05/2017,$927.13,1910317,$933.54,$934.9,$925.2
05/04/2017,$931.66,1421938,$926.07,$935.93,$924.59
05/03/2017,$927.04,1497565,$914.86,$928.1,$912.5426
05/02/2017,$916.44,1543696,$909.62,$920.77,$909.4526
05/01/2017,$912.57,2114629,$901.94,$915.68,$901.45
04/28/2017,$905.96,3223850,$910.66,$916.85,$905.77
04/27/2017,$874.25,2009509,$873.6,$875.4,$870.38
04/26/2017,$871.73,1233724,$874.23,$876.05,$867.7481
04/25/2017,$872.3,1670095,$865,$875,$862.81
04/24/2017,$862.76,1371722,$851.2,$863.45,$849.86
04/21/2017,$843.19,1323364,$842.88,$843.88,$840.6
04/20/2017,$841.65,957994,$841.44,$845.2,$839.32
04/19/2017,$838.21,954324,$839.79,$842.22,$836.29
04/18/2017,$836.82,835433,$834.22,$838.93,$832.71
04/17/2017,$837.17,894540,$825.01,$837.75,$824.47
04/13/2017,$823.56,1118221,$822.14,$826.38,$821.44
04/12/2017,$824.32,900059,$821.93,$826.66,$821.02
04/11/2017,$823.35,1078951,$824.71,$827.4267,$817.0201
04/10/2017,$824.73,978825,$825.39,$829.35,$823.77
04/07/2017,$824.67,1056692,$827.96,$828.485,$820.5127
04/06/2017,$827.88,1254235,$832.4,$836.39,$826.46
04/05/2017,$831.41,1553163,$835.51,$842.45,$830.72
04/04/2017,$834.57,1044455,$831.36,$835.18,$829.0363
04/03/2017,$838.55,1670349,$829.22,$840.85,$829.22
